SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf,Foster_Care,Non_Foster_Care
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,1st Grade,114,57,0,57,0,15,3,42,3,17,34,48,0,0,61,0,1,3,0,10,66,114,114,53,114,113,111,114,104,4/22/22 0:00,0,114
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,2nd Grade,104,51,0,53,2,18,7,31,3,5,38,40,2,1,67,0,0,1,0,13,64,102,103,37,104,104,103,104,91,4/22/22 0:00,0,104
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,3rd Grade,96,45,0,51,0,8,4,42,1,11,30,28,3,1,68,0,0,1,2,17,68,93,95,28,96,96,95,94,79,4/22/22 0:00,0,96
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,4th Grade,93,41,0,52,0,12,4,25,2,11,39,18,0,2,55,0,1,2,1,7,75,93,91,38,93,92,91,92,86,4/22/22 0:00,0,93
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,5th Grade,100,46,0,54,1,13,3,36,3,10,34,27,0,0,68,0,1,2,1,14,73,100,100,32,100,99,98,99,86,4/22/22 0:00,0,100
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,AllGrades,644,315,0,329,3,82,28,228,16,70,217,199,5,5,400,0,3,12,4,94,445,639,639,244,644,641,632,640,550,4/22/22 0:00,0,644
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,Kindergarten,91,51,0,40,0,12,2,29,3,11,34,38,0,0,49,0,0,2,0,13,53,91,91,42,91,91,89,91,78,4/22/22 0:00,0,91
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3825,Alpac Elementary School,101425,P,Pre-Kindergarten,46,24,0,22,0,4,5,23,1,5,8,0,0,1,32,0,0,1,0,20,46,46,45,14,46,46,45,46,26,4/22/22 0:00,0,46
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,1st Grade,76,36,0,40,0,14,9,18,2,8,25,36,1,1,49,0,0,0,2,6,40,75,75,27,76,76,76,74,70,4/22/22 0:00,0,76
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,2nd Grade,80,35,0,45,0,13,6,25,1,10,25,33,0,0,49,0,0,2,1,8,47,80,80,31,80,80,78,79,72,4/22/22 0:00,0,80
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,3rd Grade,86,38,0,48,0,16,7,19,1,7,36,18,5,2,44,0,1,2,0,7,68,81,84,42,86,85,84,86,79,4/22/22 0:00,0,86
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,4th Grade,84,36,0,48,0,15,5,25,2,6,31,23,1,1,49,0,0,0,3,10,61,83,83,35,84,84,84,81,74,4/22/22 0:00,0,84
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,5th Grade,98,45,0,53,0,13,7,26,2,15,35,15,1,1,60,0,2,2,2,16,83,97,97,38,98,96,96,96,82,4/22/22 0:00,0,97
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,AllGrades,530,229,0,301,0,98,39,134,10,61,188,156,8,5,290,0,3,10,8,78,374,522,525,240,530,527,520,522,452,4/22/22 0:00,0,529
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,Kindergarten,76,32,0,44,0,21,2,18,1,9,25,31,0,0,29,0,0,3,0,8,45,76,76,47,76,76,73,76,68,4/22/22 0:00,0,76
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5082,Arthur Jacobsen Elementary,104336,P,Pre-Kindergarten,30,7,0,23,0,6,3,3,1,6,11,0,0,0,10,0,0,1,0,23,30,30,30,20,30,30,29,30,7,4/22/22 0:00,0,30
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5037,Auburn Mountainview High School,104154,P,10th Grade,421,221,0,200,2,68,41,93,9,29,179,84,13,3,241,0,2,10,11,32,337,408,418,180,421,419,411,410,389,4/22/22 0:00,0,420
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5037,Auburn Mountainview High School,104154,P,11th Grade,408,198,0,210,0,70,46,77,10,31,174,47,15,1,186,0,1,10,15,38,361,393,407,222,408,407,398,393,370,4/22/22 0:00,0,408
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5037,Auburn Mountainview High School,104154,P,12th Grade,420,209,0,211,2,61,43,81,1,32,200,43,20,1,192,0,3,8,19,35,377,400,419,228,420,417,412,401,385,4/22/22 0:00,0,420
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5037,Auburn Mountainview High School,104154,P,9th Grade,433,232,0,201,1,50,66,118,10,31,157,75,9,0,241,0,3,8,10,46,358,424,433,192,433,430,425,423,387,4/22/22 0:00,0,432
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5037,Auburn Mountainview High School,104154,P,AllGrades,1682,860,0,822,5,249,196,369,30,123,710,249,57,5,860,0,9,36,55,151,1433,1625,1677,822,1682,1673,1646,1627,1531,4/22/22 0:00,0,1680
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5522,Auburn Opportunity Project,106153,R,11th Grade,10,4,0,6,0,0,0,2,0,3,5,0,0,0,4,0,0,4,2,0,10,10,10,6,10,10,6,8,10,4/22/22 0:00,0,10
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5522,Auburn Opportunity Project,106153,R,12th Grade,78,37,0,41,1,2,7,19,2,12,35,4,0,0,31,0,0,22,5,3,74,78,78,47,78,78,56,73,75,4/22/22 0:00,0,78
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5522,Auburn Opportunity Project,106153,R,AllGrades,88,41,0,47,1,2,7,21,2,15,40,4,0,0,35,0,0,26,7,3,84,88,88,53,88,88,62,81,85,4/22/22 0:00,0,88
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4474,Auburn Riverside High School,101432,P,10th Grade,487,235,0,252,2,66,36,150,18,39,176,62,14,1,217,0,4,6,19,38,425,473,486,270,487,483,481,468,449,4/22/22 0:00,0,487
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4474,Auburn Riverside High School,101432,P,11th Grade,464,236,0,228,2,54,25,120,20,48,195,54,29,0,172,1,9,13,17,29,410,435,464,292,463,455,451,447,435,4/22/22 0:00,0,464
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4474,Auburn Riverside High School,101432,P,12th Grade,394,175,0,219,0,58,23,113,16,31,153,32,16,0,144,0,3,9,12,17,362,378,394,250,394,391,385,382,377,4/22/22 0:00,0,394
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4474,Auburn Riverside High School,101432,P,9th Grade,458,227,0,231,1,52,18,140,24,48,175,64,19,0,202,0,5,10,17,28,394,439,458,256,458,453,448,441,430,4/22/22 0:00,0,458
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4474,Auburn Riverside High School,101432,P,AllGrades,1803,873,0,930,5,230,102,523,78,166,699,212,78,1,735,1,21,38,65,112,1591,1725,1802,1068,1802,1782,1765,1738,1691,4/22/22 0:00,0,1803
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2795,Auburn Senior High School,101417,P,10th Grade,435,209,0,226,12,34,39,149,33,51,117,105,9,0,263,1,4,9,8,59,330,426,435,172,434,431,426,427,376,4/22/22 0:00,0,432
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2795,Auburn Senior High School,101417,P,11th Grade,429,219,0,210,7,40,43,157,25,35,122,92,10,1,264,1,4,14,13,57,337,419,428,165,428,425,415,416,372,4/22/22 0:00,0,429
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2795,Auburn Senior High School,101417,P,12th Grade,433,204,0,229,10,42,37,150,19,25,150,86,7,2,251,2,3,22,3,99,347,426,431,182,431,430,411,430,334,4/22/22 0:00,0,433
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2795,Auburn Senior High School,101417,P,9th Grade,432,201,0,231,8,36,40,147,37,43,121,86,12,1,285,1,4,17,13,44,346,420,431,147,431,428,415,419,388,4/22/22 0:00,0,430
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2795,Auburn Senior High School,101417,P,AllGrades,1729,833,0,896,37,152,159,603,114,154,510,369,38,4,1063,5,15,62,37,259,1360,1691,1725,666,1724,1714,1667,1692,1470,4/22/22 0:00,0,1724
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,1st Grade,69,39,0,30,1,13,2,14,9,6,24,18,1,0,27,0,0,3,1,5,51,68,69,42,69,69,66,68,64,4/22/22 0:00,0,69
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,2nd Grade,69,29,0,40,2,11,2,17,7,7,23,13,2,0,30,0,1,3,1,8,56,67,69,39,69,68,66,68,61,4/22/22 0:00,0,69
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,3rd Grade,64,28,0,36,0,12,4,9,7,8,24,15,5,0,21,0,0,5,0,7,49,59,64,43,64,64,59,64,57,4/22/22 0:00,0,64
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,4th Grade,57,29,0,28,0,8,5,12,6,9,17,12,2,0,25,0,1,4,1,5,45,55,57,32,57,56,53,56,52,4/22/22 0:00,0,57
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,5th Grade,55,25,0,30,2,8,3,13,4,3,22,10,2,0,26,1,0,1,0,6,45,53,55,29,54,55,54,55,49,4/22/22 0:00,0,55
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,AllGrades,393,193,0,200,5,71,24,74,34,41,144,80,12,0,143,1,2,22,4,51,313,381,393,250,392,391,371,389,342,4/22/22 0:00,0,393
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,Kindergarten,65,36,0,29,0,17,6,7,1,6,28,12,0,0,10,0,0,4,1,11,53,65,65,55,65,65,61,64,54,4/22/22 0:00,0,65
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,5610,Bowman Creek Elementary,106392,P,Pre-Kindergarten,14,7,0,7,0,2,2,2,0,2,6,0,0,0,4,0,0,2,0,9,14,14,14,10,14,14,12,14,5,4/22/22 0:00,0,14
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2394,Cascade Middle School,101414,P,6th Grade,300,152,0,148,2,28,31,83,23,29,104,54,21,1,197,0,2,6,2,32,246,279,299,103,300,298,294,298,268,4/22/22 0:00,0,300
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2394,Cascade Middle School,101414,P,7th Grade,303,151,0,152,1,35,23,80,30,39,95,44,14,4,185,0,0,7,3,36,259,289,299,118,303,303,296,300,267,4/22/22 0:00,0,301
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2394,Cascade Middle School,101414,P,8th Grade,276,121,0,155,1,19,26,81,25,21,103,50,11,1,168,0,5,7,6,37,226,265,275,108,276,271,269,270,239,4/22/22 0:00,0,276
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2394,Cascade Middle School,101414,P,AllGrades,879,424,0,455,4,82,80,244,78,89,302,148,46,6,550,0,7,20,11,105,731,833,873,329,879,872,859,868,774,4/22/22 0:00,0,877
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,1st Grade,91,45,0,46,7,6,4,37,10,14,13,35,2,1,68,0,1,2,0,17,56,89,90,23,91,90,89,91,74,4/22/22 0:00,0,91
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,2nd Grade,75,35,0,40,5,7,4,33,5,8,13,25,2,1,54,0,1,1,0,19,50,73,74,21,75,74,74,75,56,4/22/22 0:00,0,75
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,3rd Grade,80,44,0,36,9,3,4,35,10,10,9,22,1,0,61,0,0,0,1,8,58,79,80,19,80,80,80,79,72,4/22/22 0:00,0,80
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,4th Grade,80,35,0,45,13,2,6,29,5,11,14,24,0,0,58,1,0,4,1,12,56,80,80,22,79,80,76,79,68,4/22/22 0:00,0,79
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,5th Grade,103,46,0,57,9,3,8,54,7,13,9,26,0,0,83,0,1,2,4,14,77,103,103,20,103,102,101,99,89,4/22/22 0:00,0,103
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,AllGrades,526,246,0,280,47,30,29,234,43,66,77,166,5,2,382,1,4,14,6,101,360,521,524,144,525,522,512,520,425,4/22/22 0:00,0,525
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,Kindergarten,81,37,0,44,4,8,2,41,4,8,14,34,0,0,49,0,1,2,0,17,47,81,81,32,81,80,79,81,64,4/22/22 0:00,0,81
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3439,Chinook Elementary School,101421,P,Pre-Kindergarten,16,4,0,12,0,1,1,5,2,2,5,0,0,0,9,0,0,3,0,14,16,16,16,7,16,16,13,16,2,4/22/22 0:00,0,16
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,1st Grade,83,42,0,41,0,3,14,22,6,7,31,20,0,2,64,0,0,3,0,14,63,83,81,19,83,83,80,83,69,4/22/22 0:00,0,83
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,2nd Grade,79,34,0,45,0,2,9,22,8,10,28,25,0,4,68,0,0,2,1,16,54,79,75,11,79,79,77,78,63,4/22/22 0:00,0,79
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,3rd Grade,77,40,0,37,0,3,10,25,5,7,27,19,2,0,61,0,0,4,1,10,58,75,77,16,77,77,73,76,67,4/22/22 0:00,0,77
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,4th Grade,73,43,0,30,1,3,7,26,10,6,20,20,1,0,59,0,0,1,0,14,53,72,73,14,73,73,72,73,59,4/22/22 0:00,0,73
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,5th Grade,73,33,0,40,0,4,5,23,9,6,26,17,0,0,54,0,0,1,0,13,56,73,73,19,73,73,72,73,60,4/22/22 0:00,0,73
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,AllGrades,505,249,0,256,2,24,58,165,52,46,158,126,3,7,400,0,0,18,3,96,379,502,498,105,505,505,487,502,409,4/22/22 0:00,0,505
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,Kindergarten,55,29,0,26,0,2,4,17,11,4,17,25,0,0,40,0,0,1,1,4,30,55,55,15,55,55,54,54,51,4/22/22 0:00,0,55
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,2932,Dick Scobee Elementary School,101418,P,Pre-Kindergarten,65,28,0,37,1,7,9,30,3,6,9,0,0,1,54,0,0,6,0,25,65,65,64,11,65,65,59,65,40,4/22/22 0:00,0,65
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,1st Grade,91,49,0,42,0,25,8,17,6,14,21,34,2,0,37,0,1,0,0,6,57,89,91,54,91,90,91,91,85,4/22/22 0:00,0,91
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,2nd Grade,84,37,0,47,0,17,9,24,4,10,20,28,0,0,44,0,0,2,1,6,56,84,84,40,84,84,82,83,78,4/22/22 0:00,0,84
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,3rd Grade,78,35,0,43,0,23,7,20,2,6,20,27,4,0,42,0,1,1,1,10,51,74,78,36,78,77,77,77,68,4/22/22 0:00,0,78
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,4th Grade,99,53,0,46,0,16,10,30,8,9,26,29,0,0,50,0,1,5,0,10,70,99,99,49,99,98,94,99,89,4/22/22 0:00,0,99
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,5th Grade,82,45,0,37,0,22,9,13,2,5,31,20,6,0,35,0,1,1,0,6,62,76,82,47,82,81,81,82,76,4/22/22 0:00,0,82
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,AllGrades,519,263,0,256,1,130,54,124,26,51,133,169,12,0,246,0,5,12,2,42,350,507,519,273,519,514,507,517,477,4/22/22 0:00,0,519
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3745,Evergreen Heights Elementary,101424,P,Kindergarten,85,44,0,41,1,27,11,20,4,7,15,31,0,0,38,0,1,3,0,4,54,85,85,47,85,84,82,85,81,4/22/22 0:00,0,85
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,1st Grade,63,34,0,29,1,3,1,44,3,1,10,42,0,0,51,0,0,1,0,9,21,63,63,12,63,63,62,63,54,4/22/22 0:00,0,63
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,2nd Grade,65,24,0,41,0,2,1,43,2,5,12,35,0,0,51,0,0,2,0,14,30,65,65,14,65,65,63,65,51,4/22/22 0:00,0,65
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,3rd Grade,59,23,0,36,0,1,5,40,3,2,8,31,0,0,48,0,0,1,0,8,28,59,59,11,59,59,58,59,51,4/22/22 0:00,0,57
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,4th Grade,76,40,0,36,0,2,4,55,1,5,9,38,0,0,68,0,0,1,0,6,38,76,76,8,76,76,75,76,70,4/22/22 0:00,0,76
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,5th Grade,64,39,0,25,1,2,4,41,3,4,9,18,0,0,57,0,0,1,2,10,46,64,64,7,64,64,63,62,54,4/22/22 0:00,0,64
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,AllGrades,430,213,0,217,3,14,22,285,17,22,67,200,0,0,349,0,0,10,2,74,230,430,430,81,430,430,420,428,356,4/22/22 0:00,0,428
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,Kindergarten,64,32,0,32,1,2,5,41,1,2,12,36,0,0,41,0,0,2,0,13,28,64,64,23,64,64,62,64,51,4/22/22 0:00,0,64
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,3669,Gildo Rey Elementary School,101423,P,Pre-Kindergarten,39,21,0,18,0,2,2,21,4,3,7,0,0,0,33,0,0,2,0,14,39,39,39,6,39,39,37,39,25,4/22/22 0:00,0,39
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,1st Grade,86,48,0,38,0,9,6,24,2,9,36,27,0,0,35,0,0,2,0,12,59,86,86,51,86,86,84,86,74,4/22/22 0:00,0,85
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,2nd Grade,101,45,0,56,1,18,6,32,0,9,35,34,2,0,50,0,0,0,2,15,67,99,101,51,101,101,101,99,86,4/22/22 0:00,0,101
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,3rd Grade,100,34,0,66,0,18,7,20,3,10,42,16,7,1,47,0,1,0,0,10,84,93,99,53,100,99,100,100,90,4/22/22 0:00,0,100
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,4th Grade,78,42,0,36,2,12,9,15,2,7,31,8,2,0,38,0,0,1,1,9,70,76,78,40,78,78,77,77,69,4/22/22 0:00,0,78
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,5th Grade,97,40,0,57,1,14,7,26,3,8,38,14,2,0,41,0,1,0,2,15,83,95,97,56,97,96,97,95,82,4/22/22 0:00,0,97
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,AllGrades,531,235,0,296,5,79,38,146,11,48,204,127,13,1,237,0,3,8,6,71,404,518,530,294,531,528,523,525,460,4/22/22 0:00,0,530
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4347,Hazelwood Elementary School,101428,P,Kindergarten,69,26,0,43,1,8,3,29,1,5,22,28,0,0,26,0,1,5,1,10,41,69,69,43,69,68,64,68,59,4/22/22 0:00,0,69
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,1st Grade,80,35,0,45,2,8,8,20,2,10,30,25,1,0,39,0,1,5,0,7,55,79,80,41,80,79,75,80,73,4/22/22 0:00,0,79
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,2nd Grade,90,38,0,52,0,8,1,35,5,11,30,30,0,0,51,0,3,4,2,7,60,90,90,39,90,87,86,88,83,4/22/22 0:00,0,90
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,3rd Grade,92,37,0,55,0,9,7,31,8,6,31,29,2,0,58,0,1,10,4,5,63,90,92,34,92,91,82,88,87,4/22/22 0:00,0,92
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,4th Grade,90,42,0,48,1,12,3,27,3,14,30,21,2,0,52,0,0,2,2,11,69,88,90,38,90,90,88,88,79,4/22/22 0:00,0,90
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,5th Grade,80,39,0,41,1,7,4,29,6,9,24,19,3,0,47,0,0,2,1,8,61,77,80,33,80,80,78,79,72,4/22/22 0:00,0,80
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,AllGrades,506,229,0,277,5,52,30,170,26,55,168,140,8,0,285,0,5,27,9,54,366,498,506,221,506,501,479,497,452,4/22/22 0:00,0,505
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,Kindergarten,60,33,0,27,1,7,5,23,2,5,17,16,0,0,29,0,0,4,0,5,44,60,60,31,60,60,56,60,55,4/22/22 0:00,0,60
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4417,Ilalko Elementary School,101430,P,Pre-Kindergarten,14,5,0,9,0,1,2,5,0,0,6,0,0,0,9,0,0,0,0,11,14,14,14,5,14,14,14,14,3,4/22/22 0:00,0,14
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,1st Grade,69,26,0,43,2,1,1,15,1,5,44,16,0,1,30,0,2,5,1,14,53,69,68,39,69,67,64,68,55,4/22/22 0:00,0,69
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,2nd Grade,90,50,0,40,0,5,3,15,0,7,60,17,5,1,30,0,3,6,1,11,73,85,89,60,90,87,84,89,79,4/22/22 0:00,0,90
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,3rd Grade,65,33,0,32,0,4,4,23,2,3,29,14,2,0,31,0,1,0,0,6,51,63,65,34,65,64,65,65,59,4/22/22 0:00,0,65
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,4th Grade,65,33,0,32,1,0,2,22,0,4,36,8,2,0,34,0,2,4,2,3,57,63,65,31,65,63,61,63,62,4/22/22 0:00,0,65
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,5th Grade,76,32,0,44,0,1,3,13,0,11,48,2,1,0,29,0,2,3,1,13,74,75,76,47,76,74,73,75,63,4/22/22 0:00,0,76
2020-21,School,King,Puget Sound Educational Service District 121,100006,17408,Auburn School District,100016,4120,Lake View Elementary School,101427,P,AllGrades,442,201,0,241,4,14,15,106,5,40,258,71,10,2,174,0,10,22,7,71,371,432,440,268,442,432,420,435,371,4/22/22 0:00,0,442
